PMID,Journal ISSN,Publication Year,Journal Title,Journal ISO,Journal Country,Journal Impact Factor,Impact Factor Without Journal Self Cites,Five Year Impact Factor,Article Title,Paper Country,Times Cited,Grants,Keywords,WOS Research Areas,WOS Categories,Mesh Headings,Number of Authors,Number of Student Authors,Percentage of Students,Is 1st Author a Student?,Solely by students?
27027057,2255-4971,2011,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,COMPARATIVE MACROSCOPIC STUDY OF OSTEOCHONDRAL DEFECTS PRODUCED IN FEMURS OF RABBITS REPAIRED WITH BIOPOLYMER GEL CANE SUGAR.,Brazil,,-,"Rabbits, Wound Healing, Polymers, Sugar, Cartilage, Articular",,,-,10,2,20.00,No,No
27027039,2255-4971,2011,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,PUBIS STRESS FRACTURE IN A 15-YEAR-OLD SOCCER PLAYER.,Brazil,,-,"Pubic Bone, Fractures, Stress, Osteitis/physiopathology",,,-,5,1,20.00,No,No
27027033,2255-4971,2011,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,STUDY ON THE APPLICABILITY OF THE MODIFIED TOKUHASHI SCORE IN PATIENTS WITH SURGICALLY TREATED VERTEBRAL METASTASIS.,Brazil,,-,"Neoplasm Metastasis, Spine, Survivorship (Public Health)",,,-,7,1,14.29,No,No
27047820,2255-4971,2011,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,SURFACE ARTHROPLASTY FOR TREATING PRIMARY AND/OR SECONDARY SHOULDER OSTEOARTHROSIS BY MEANS OF THE HEMICAP-ARTHROSURFACE(®) SYSTEM.,,,-,"Osteoarthritiss, Shoulder/pathology, Arthroplasty/methods",,,-,7,1,14.29,No,No
27027000,2255-4971,2011,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,FLUOROSCOPY DURATION IN ORTHOPEDIC SURGERY.,Brazil,,-,"Fluoroscopy, Orthopedics, Radiation Dosage",,,-,4,2,50.00,No,No
27026983,2255-4971,2011,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,PERI-INCISIONAL DYSESTHESIA FOLLOWING ANTERIOR CRUCIATE LIGAMENT RECONSTRUCTION USING CENTRAL THIRD OF PATELLAR TENDON.,,,-,"Knee/surgery, Anterior Cruciate Ligament/surgery, Paresthesia",,,-,9,1,11.11,No,No
27026967,2255-4971,2010,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,HIP FRACTURE: POST-OPERATIVE EVALUATION OF CLINICAL AND FUNCTIONAL OUTCOMES.,,,-,"Postoperative Period, Health of the Elderly, Hip Fractures",,,-,5,1,20.00,No,No
27026961,2255-4971,2010,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,PROXIMAL TIBIAL OSTEOTOMY: STABILIZATION OF THE MEDIAL OPENING WITH A TRICORTICAL ILIAC BONE GRAFT.,,,-,"Knee, Osteoarthritis, Tibia/surgery, Osteotomy",,,-,7,1,14.29,No,No
27047813,2255-4971,2010,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,BIOMATERIAL IMPLANTS IN BONE FRACTURES PRODUCED IN RATS FIBULAS.,Brazil,,-,"Collagen, Osteogenesis, Durapatite, Fibula",,,-,4,3,75.00,Yes,No
27022587,2255-4971,2010,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,COMPLICATIONS OF THE SCREW/WASHER TIBIAL FIXATION TECHNIQUE FOR KNEE LIGAMENT RECONSTRUCTION.,,,-,"Anterior Cruciate Ligament, Pain, Arthroscopy, Body mass index",,,-,6,1,16.67,No,No
27022575,2255-4971,2010,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,CORRELATION BETWEEN AVASCULAR NECROSIS AND EARLY STABILIZATION OF PROXIMAL FEMORAL FRACTURES IN CHILDHOOD.,,,-,"Femoral fractures/surgery, Femoral fractures/epidemiology, Child",,,-,8,1,12.50,No,No
27022573,2255-4971,2010,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,HEMIPELVECTOMY: ERASTO GAERTNER HOSPITAL'S EXPERIENCES WITH 32 CASES IN 10 YEARS.,,,-,"Pelvis, Pelvic neoplasms, Hemipelvectomy",,,-,6,1,16.67,No,No
27022557,2255-4971,2010,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,BILATERAL FIRST RIB FRACTURE IN A DIVE WITH LIFE VEST.,Peru,,-,"Rib fractures, Brachial plexus/injuries, Thoracic injuries",,,-,3,1,33.33,Yes,No
27004186,2255-4971,2009,Revista brasileira de ortopedia,Rev Bras Ortop,Brazil,,,,THE ROLE OF FIBRIN GLUE AND SUTURE ON THE FIXATION OF ULTRA FROZEN PRESERVED MENISCUS TRANSPLANTATION IN RABBITS.,Brazil,,-,"Fibrin tissue adhesive, Transplantation, Rabbits, Meniscus",,,-,8,1,12.50,No,No
